P1,P2,Pi,C1,C2,Ci
9099,8972,48,9099,8972,49
4031,8936,48,4031,8936,49
9167,9440,48,9167,9440,49
9099,8981,48,9099,8981,49
6334,5059,48,6334,5059,49
468,8972,48,468,8972,49
2186,9440,48,2186,9440,49
2186,8972,48,2186,8972,49
2616,8972,48,2616,8972,49
2186,1278,48,2186,1278,49
9099,9953,48,9099,9953,49
6663,8936,48,6663,8936,49
9167,9292,48,9167,9292,49
2186,8981,48,2186,8981,49
2186,8915,48,2186,8915,49
6663,8915,48,6663,8915,49
9099,5059,48,9099,5059,49
4031,8981,48,4031,8981,49
6663,2582,48,6663,2582,49
6663,8972,48,6663,8972,49
2616,1256,48,2616,1256,49
9152,9292,48,9152,9292,49
6663,9440,48,6663,9440,49
4031,9433,48,4031,9433,49
9512,8915,48,9512,8915,49
9117,9433,48,9117,9433,49
6663,9953,48,6663,9953,49
9167,1278,48,9167,1278,49
9152,8810,48,9152,8810,49
8068,9440,48,8068,9440,49
2186,1259,48,2186,1259,49
2616,1239,48,2616,1239,49
2293,120,48,2293,120,49
9512,8936,48,9512,8936,49
9650,1259,48,9650,1259,49
9152,8973,48,9152,8973,49
9167,8973,48,9167,8973,49
9099,9433,48,9099,9433,49
9117,9438,48,9117,9438,49
468,9492,48,468,9492,49
9152,8927,48,9152,8927,49
8890,1278,48,8890,1278,49
468,9953,48,468,9953,49
468,8915,48,468,8915,49
6663,9960,48,6663,9960,49
9650,9492,48,9650,9492,49
1892,8927,48,1892,8927,49
468,8927,48,468,8927,49
6663,1259,48,6663,1259,49
9167,9433,48,9167,9433,49
9518,9433,48,9518,9433,49
6663,9492,48,6663,9492,49
9178,9953,48,9178,9953,49
9152,1256,48,9152,1256,49
9646,7635,48,9646,7635,49
9512,9433,48,9512,9433,49
9117,9925,48,9117,9925,49
9152,8936,48,9152,8936,49
9152,120,48,9152,120,49
9650,9433,48,9650,9433,49
4031,9953,48,4031,9953,49
9167,8915,48,9167,8915,49
8807,1278,48,8807,1278,49
4031,1278,48,4031,1278,49
9518,8915,48,9518,8915,49
6663,9433,48,6663,9433,49
9178,8927,48,9178,8927,49
4031,9960,48,4031,9960,49
9099,8936,48,9099,8936,49
9646,9492,48,9646,9492,49
9117,9960,48,9117,9960,49
9167,8900,48,9167,8900,49
9152,8915,48,9152,8915,49
8068,8981,48,8068,8981,49
9117,1278,48,9117,1278,49
9152,9925,48,9152,9925,49
8775,9925,48,8775,9925,49
9152,7635,48,9152,7635,49
6334,9433,48,6334,9433,49
8068,8936,48,8068,8936,49
468,1278,48,468,1278,49
9152,9458,48,9152,9458,49
468,9440,48,468,9440,49
2186,9953,48,2186,9953,49
9518,8927,48,9518,8927,49
9167,8927,48,9167,8927,49
4031,9440,48,4031,9440,49
8068,1278,48,8068,1278,49
6663,8927,48,6663,8927,49
6334,8927,48,6334,8927,49
6663,9292,48,6663,9292,49
2293,9925,48,2293,9925,49
9152,9960,48,9152,9960,49
9178,1278,48,9178,1278,49
9152,9440,48,9152,9440,49
9099,9440,48,9099,9440,49
9646,1256,48,9646,1256,49
2186,5059,48,2186,5059,49
9099,8927,48,9099,8927,49
9167,1259,48,9167,1259,49
9152,9438,48,9152,9438,49
8890,9953,48,8890,9953,49
9117,7954,48,9117,7954,49
9152,9492,48,9152,9492,49
9152,7954,48,9152,7954,49
9117,8981,48,9117,8981,49
9512,8981,48,9512,8981,49
1892,9433,48,1892,9433,49
9167,8981,48,9167,8981,49
9650,9292,48,9650,9292,49
9167,9953,48,9167,9953,49
9650,8972,48,9650,8972,49
9650,8915,48,9650,8915,49
9152,5059,48,9152,5059,49
9167,2582,49,9167,2582,50
9117,8972,49,9117,8972,50
468,5059,49,468,5059,50
468,9433,49,468,9433,50
2186,9433,49,2186,9433,50
2293,8995,49,2293,8995,50
4031,8972,49,4031,8972,50
9167,1239,49,9167,1239,50
9152,9433,49,9152,9433,50
9167,5059,49,9167,5059,50
9099,8915,49,9099,8915,50
9167,8972,49,9167,8972,50
1892,1278,49,1892,1278,50
9099,1278,49,9099,1278,50
6334,9440,49,6334,9440,50
9650,8981,49,9650,8981,50
9152,8995,49,9152,8995,50
8775,8927,49,8775,8927,50
9152,8981,49,9152,8981,50
9152,1278,49,9152,1278,50
9152,8972,49,9152,8972,50
468,9292,49,468,9292,50
9512,9440,49,9512,9440,50
9152,8900,49,9152,8900,50
8068,9960,49,8068,9960,50
4031,8915,49,4031,8915,50
2186,8936,49,2186,8936,50
468,8981,49,468,8981,50
9152,2359,49,9152,2359,50
9152,2582,49,9152,2582,50
9178,5059,49,9178,5059,50
2186,9960,49,2186,9960,50
9167,9492,49,9167,9492,50
9167,8936,49,9167,8936,50
6663,1278,49,6663,1278,50
9117,5059,49,9117,5059,50
9518,1278,49,9518,1278,50
9650,1278,49,9650,1278,50
8068,8972,49,8068,8972,50
9512,1278,49,9512,1278,50
8775,9953,49,8775,9953,50
8807,9953,49,8807,9953,50
6663,8981,49,6663,8981,50
6663,5059,49,6663,5059,50
9152,9953,49,9152,9953,50
9178,8972,49,9178,8972,50
9646,8927,49,9646,8927,50
9117,8995,49,9117,8995,50
9650,8927,49,9650,8927,50
6334,8915,49,6334,8915,50
9117,9953,49,9117,9953,50
9152,6766,49,9152,6766,50
9152,1239,49,9152,1239,50
8775,1278,49,8775,1278,50
9117,8936,49,9117,8936,50
9099,8972,49,9099,8972,50
4031,8936,49,4031,8936,50
9167,9440,49,9167,9440,50
9099,8981,49,9099,8981,50
6334,5059,49,6334,5059,50
468,8972,49,468,8972,50
2186,9440,49,2186,9440,50
2186,8972,49,2186,8972,50
2616,8972,49,2616,8972,50
2186,1278,49,2186,1278,50
9099,9953,49,9099,9953,50
6663,8936,49,6663,8936,50
9167,9292,49,9167,9292,50
2186,8981,49,2186,8981,50
2186,8915,49,2186,8915,50
6663,8915,49,6663,8915,50
9099,5059,49,9099,5059,50
4031,8981,49,4031,8981,50
6663,2582,49,6663,2582,50
6663,8972,49,6663,8972,50
2616,1256,49,2616,1256,50
9152,9292,49,9152,9292,50
6663,9440,49,6663,9440,50
4031,9433,49,4031,9433,50
9512,8915,49,9512,8915,50
9117,9433,49,9117,9433,50
6663,9953,49,6663,9953,50
9167,1278,49,9167,1278,50
9152,8810,49,9152,8810,50
8068,9440,49,8068,9440,50
2186,1259,49,2186,1259,50
2616,1239,49,2616,1239,50
2293,120,49,2293,120,50
9512,8936,49,9512,8936,50
9650,1259,49,9650,1259,50
9152,8973,49,9152,8973,50
9167,8973,49,9167,8973,50
9099,9433,49,9099,9433,50
9117,9438,49,9117,9438,50
468,9492,49,468,9492,50
9152,8927,49,9152,8927,50
8890,1278,49,8890,1278,50
468,9953,49,468,9953,50
468,8915,49,468,8915,50
6663,9960,49,6663,9960,50
9650,9492,49,9650,9492,50
1892,8927,49,1892,8927,50
468,8927,49,468,8927,50
6663,1259,49,6663,1259,50
9167,9433,49,9167,9433,50
9518,9433,49,9518,9433,50
6663,9492,49,6663,9492,50
9178,9953,49,9178,9953,50
9152,1256,49,9152,1256,50
9646,7635,49,9646,7635,50
9512,9433,49,9512,9433,50
9117,9925,49,9117,9925,50
9152,8936,49,9152,8936,50
9152,120,49,9152,120,50
9650,9433,49,9650,9433,50
4031,9953,49,4031,9953,50
9167,8915,49,9167,8915,50
8807,1278,49,8807,1278,50
4031,1278,49,4031,1278,50
9518,8915,49,9518,8915,50
6663,9433,49,6663,9433,50
9178,8927,49,9178,8927,50
4031,9960,49,4031,9960,50
9099,8936,49,9099,8936,50
9646,9492,49,9646,9492,50
9117,9960,49,9117,9960,50
9167,8900,49,9167,8900,50
9152,8915,49,9152,8915,50
8068,8981,49,8068,8981,50
9117,1278,49,9117,1278,50
9152,9925,49,9152,9925,50
8775,9925,49,8775,9925,50
9152,7635,49,9152,7635,50
6334,9433,49,6334,9433,50
8068,8936,49,8068,8936,50
468,1278,49,468,1278,50
9152,9458,49,9152,9458,50
468,9440,49,468,9440,50
2186,9953,49,2186,9953,50
9518,8927,49,9518,8927,50
9167,8927,49,9167,8927,50
4031,9440,49,4031,9440,50
8068,1278,49,8068,1278,50
6663,8927,49,6663,8927,50
6334,8927,49,6334,8927,50
6663,9292,49,6663,9292,50
2293,9925,49,2293,9925,50
9167,3732,49,9167,3732,50
9152,9960,49,9152,9960,50
9178,1278,49,9178,1278,50
9152,9440,49,9152,9440,50
9099,9440,49,9099,9440,50
9646,1256,49,9646,1256,50
2186,5059,49,2186,5059,50
9099,8927,49,9099,8927,50
9167,1259,49,9167,1259,50
9152,9438,49,9152,9438,50
8890,9953,49,8890,9953,50
9117,7954,49,9117,7954,50
9152,9492,49,9152,9492,50
9152,7954,49,9152,7954,50
9117,8981,49,9117,8981,50
9512,8981,49,9512,8981,50
1892,9433,49,1892,9433,50
9167,8981,49,9167,8981,50
9650,9292,49,9650,9292,50
9167,9953,49,9167,9953,50
9650,8972,49,9650,8972,50
9650,8915,49,9650,8915,50
9152,5059,49,9152,5059,50
9167,2582,50,9167,2582,51
9117,8972,50,9117,8972,51
468,5059,50,468,5059,51
468,9433,50,468,9433,51
2186,9433,50,2186,9433,51
2293,8995,50,2293,8995,51
4031,8972,50,4031,8972,51
9167,1239,50,9167,1239,51
9152,9433,50,9152,9433,51
9167,5059,50,9167,5059,51
9099,8915,50,9099,8915,51
9167,8972,50,9167,8972,51
1892,1278,50,1892,1278,51
9099,1278,50,9099,1278,51
6334,9440,50,6334,9440,51
9650,8981,50,9650,8981,51
9152,8995,50,9152,8995,51
8775,8927,50,8775,8927,51
9152,8981,50,9152,8981,51
9152,1278,50,9152,1278,51
9152,8972,50,9152,8972,51
468,9292,50,468,9292,51
9512,9440,50,9512,9440,51
9152,8900,50,9152,8900,51
8068,9960,50,8068,9960,51
4031,8915,50,4031,8915,51
2186,8936,50,2186,8936,51
468,8981,50,468,8981,51
9152,2359,50,9152,2359,51
9152,2582,50,9152,2582,51
9178,5059,50,9178,5059,51
2186,9960,50,2186,9960,51
9167,9492,50,9167,9492,51
9167,8936,50,9167,8936,51
6663,1278,50,6663,1278,51
9117,5059,50,9117,5059,51
9518,1278,50,9518,1278,51
9650,1278,50,9650,1278,51
8068,8972,50,8068,8972,51
9512,1278,50,9512,1278,51
8775,9953,50,8775,9953,51
8807,9953,50,8807,9953,51
6663,5059,50,6663,5059,51
6663,8981,50,6663,8981,51
9152,9953,50,9152,9953,51
9178,8972,50,9178,8972,51
9646,8927,50,9646,8927,51
9117,8995,50,9117,8995,51
9650,8927,50,9650,8927,51
6334,8915,50,6334,8915,51
9117,9953,50,9117,9953,51
9152,6766,50,9152,6766,51
9152,1239,50,9152,1239,51
8775,1278,50,8775,1278,51
9117,8936,50,9117,8936,51
9099,8972,50,9099,8972,51
4031,8936,50,4031,8936,51
9167,9440,50,9167,9440,51
9099,8981,50,9099,8981,51
6334,5059,50,6334,5059,51
468,8972,50,468,8972,51
2186,9440,50,2186,9440,51
2186,8972,50,2186,8972,51
2616,8972,50,2616,8972,51
2186,1278,50,2186,1278,51
9099,9953,50,9099,9953,51
6663,8936,50,6663,8936,51
9167,9292,50,9167,9292,51
2186,8981,50,2186,8981,51
2186,8915,50,2186,8915,51
6663,8915,50,6663,8915,51
9099,5059,50,9099,5059,51
4031,8981,50,4031,8981,51
6663,2582,50,6663,2582,51
6663,8972,50,6663,8972,51
2616,1256,50,2616,1256,51
9152,9292,50,9152,9292,51
6663,9440,50,6663,9440,51
4031,9433,50,4031,9433,51
9512,8915,50,9512,8915,51
9117,9433,50,9117,9433,51
6663,9953,50,6663,9953,51
9167,1278,50,9167,1278,51
9152,8810,50,9152,8810,51
8068,9440,50,8068,9440,51
2186,1259,50,2186,1259,51
2616,1239,50,2616,1239,51
2293,120,50,2293,120,51
9512,8936,50,9512,8936,51
9650,1259,50,9650,1259,51
9152,8973,50,9152,8973,51
9167,8973,50,9167,8973,51
9099,9433,50,9099,9433,51
9117,9438,50,9117,9438,51
468,9492,50,468,9492,51
9152,8927,50,9152,8927,51
8890,1278,50,8890,1278,51
468,9953,50,468,9953,51
468,8915,50,468,8915,51
6663,9960,50,6663,9960,51
9650,9492,50,9650,9492,51
1892,8927,50,1892,8927,51
468,8927,50,468,8927,51
6663,1259,50,6663,1259,51
7699,1256,50,7699,1256,51
9167,9433,50,9167,9433,51
9518,9433,50,9518,9433,51
6663,9492,50,6663,9492,51
9178,9953,50,9178,9953,51
9152,1256,50,9152,1256,51
9646,7635,50,9646,7635,51
9512,9433,50,9512,9433,51
9117,9925,50,9117,9925,51
9152,8936,50,9152,8936,51
9152,120,50,9152,120,51
9650,9433,50,9650,9433,51
4031,9953,50,4031,9953,51
9167,8915,50,9167,8915,51
8807,1278,50,8807,1278,51
4031,1278,50,4031,1278,51
9518,8915,50,9518,8915,51
6663,9433,50,6663,9433,51
9178,8927,50,9178,8927,51
4031,9960,50,4031,9960,51
9099,8936,50,9099,8936,51
9646,9492,50,9646,9492,51
9117,9960,50,9117,9960,51
9167,8900,50,9167,8900,51
9152,8915,50,9152,8915,51
8068,8981,50,8068,8981,51
9117,1278,50,9117,1278,51
9152,9925,50,9152,9925,51
8775,9925,50,8775,9925,51
9152,7635,50,9152,7635,51
6334,9433,50,6334,9433,51
8068,8936,50,8068,8936,51
468,1278,50,468,1278,51
9152,9458,50,9152,9458,51
468,9440,50,468,9440,51
2186,9953,50,2186,9953,51
9518,8927,50,9518,8927,51
9167,8927,50,9167,8927,51
4031,9440,50,4031,9440,51
8068,1278,50,8068,1278,51
6663,8927,50,6663,8927,51
6334,8927,50,6334,8927,51
6663,9292,50,6663,9292,51
2293,9925,50,2293,9925,51
9167,3732,50,9167,3732,51
9152,9960,50,9152,9960,51
9178,1278,50,9178,1278,51
9152,9440,50,9152,9440,51
9099,9440,50,9099,9440,51
9646,1256,50,9646,1256,51
2186,5059,50,2186,5059,51
9099,8927,50,9099,8927,51
9167,1259,50,9167,1259,51
9152,9438,50,9152,9438,51
8890,9953,50,8890,9953,51
9117,7954,50,9117,7954,51
9152,9492,50,9152,9492,51
9152,7954,50,9152,7954,51
9117,8981,50,9117,8981,51
9512,8981,50,9512,8981,51
1892,9433,50,1892,9433,51
9167,8981,50,9167,8981,51
9650,9292,50,9650,9292,51
9167,9953,50,9167,9953,51
9650,8972,50,9650,8972,51
9650,8915,50,9650,8915,51
9152,5059,50,9152,5059,51
9167,2582,51,9167,2582,52
9117,8972,51,9117,8972,52
468,5059,51,468,5059,52
468,9433,51,468,9433,52
2186,9433,51,2186,9433,52
2293,8995,51,2293,8995,52
4031,8972,51,4031,8972,52
8804,8972,51,8804,8972,52
9167,1239,51,9167,1239,52
9152,9433,51,9152,9433,52
9167,5059,51,9167,5059,52
9099,8915,51,9099,8915,52
9167,8972,51,9167,8972,52
1892,1278,51,1892,1278,52
9099,1278,51,9099,1278,52
6334,9440,51,6334,9440,52
9650,8981,51,9650,8981,52
8804,8936,51,8804,8936,52
9152,8995,51,9152,8995,52
8775,8927,51,8775,8927,52
9152,8981,51,9152,8981,52
9152,1278,51,9152,1278,52
9152,8972,51,9152,8972,52
468,9292,51,468,9292,52
9512,9440,51,9512,9440,52
9152,8900,51,9152,8900,52
8068,9960,51,8068,9960,52
4031,8915,51,4031,8915,52
2186,8936,51,2186,8936,52
468,8981,51,468,8981,52
9152,2359,51,9152,2359,52
9152,2582,51,9152,2582,52
9178,5059,51,9178,5059,52
2186,9960,51,2186,9960,52
9167,9492,51,9167,9492,52
9167,8936,51,9167,8936,52
6663,1278,51,6663,1278,52
9117,5059,51,9117,5059,52
9518,1278,51,9518,1278,52
9650,1278,51,9650,1278,52
8068,8972,51,8068,8972,52
9512,1278,51,9512,1278,52
8775,9953,51,8775,9953,52
8807,9953,51,8807,9953,52
6663,8981,51,6663,8981,52
6663,5059,51,6663,5059,52
9152,9953,51,9152,9953,52
9178,8972,51,9178,8972,52
9646,8927,51,9646,8927,52
9117,8995,51,9117,8995,52
9650,8927,51,9650,8927,52
6334,8915,51,6334,8915,52
9117,9953,51,9117,9953,52
8804,9953,51,8804,9953,52
9152,6766,51,9152,6766,52
9152,1239,51,9152,1239,52
8775,1278,51,8775,1278,52
9117,8936,51,9117,8936,52
9099,8972,51,9099,8972,52
4031,8936,51,4031,8936,52
9167,9440,51,9167,9440,52
8804,9960,51,8804,9960,52
9099,8981,51,9099,8981,52
6334,5059,51,6334,5059,52
468,8972,51,468,8972,52
2186,9440,51,2186,9440,52
2186,8972,51,2186,8972,52
2616,8972,51,2616,8972,52
2186,1278,51,2186,1278,52
9099,9953,51,9099,9953,52
6663,8936,51,6663,8936,52
9167,9292,51,9167,9292,52
2186,8981,51,2186,8981,52
2186,8915,51,2186,8915,52
6663,8915,51,6663,8915,52
9099,5059,51,9099,5059,52
8804,1278,51,8804,1278,52
4031,8981,51,4031,8981,52
6663,2582,51,6663,2582,52
6663,8972,51,6663,8972,52
2616,1256,51,2616,1256,52
9152,9292,51,9152,9292,52
6663,9440,51,6663,9440,52
4031,9433,51,4031,9433,52
9117,9433,51,9117,9433,52
9512,8915,51,9512,8915,52
6663,9953,51,6663,9953,52
9167,1278,51,9167,1278,52
9152,8810,51,9152,8810,52
8068,9440,51,8068,9440,52
2186,1259,51,2186,1259,52
2616,1239,51,2616,1239,52
2293,120,51,2293,120,52
9512,8936,51,9512,8936,52
9650,1259,51,9650,1259,52
9152,8973,51,9152,8973,52
9167,8973,51,9167,8973,52
9099,9433,51,9099,9433,52
9117,9438,51,9117,9438,52
468,9492,51,468,9492,52
9152,8927,51,9152,8927,52
8890,1278,51,8890,1278,52
468,9953,51,468,9953,52
468,8915,51,468,8915,52
6663,9960,51,6663,9960,52
9650,9492,51,9650,9492,52
1892,8927,51,1892,8927,52
468,8927,51,468,8927,52
6663,1259,51,6663,1259,52
7699,1256,51,7699,1256,52
9167,9433,51,9167,9433,52
9518,9433,51,9518,9433,52
6663,9492,51,6663,9492,52
9178,9953,51,9178,9953,52
8804,8981,51,8804,8981,52
9152,1256,51,9152,1256,52
9646,7635,51,9646,7635,52
9512,9433,51,9512,9433,52
9117,9925,51,9117,9925,52
9152,8936,51,9152,8936,52
9152,120,51,9152,120,52
9650,9433,51,9650,9433,52
4031,9953,51,4031,9953,52
9167,8915,51,9167,8915,52
8807,1278,51,8807,1278,52
4031,1278,51,4031,1278,52
9518,8915,51,9518,8915,52
6663,9433,51,6663,9433,52
9178,8927,51,9178,8927,52
4031,9960,51,4031,9960,52
9099,8936,51,9099,8936,52
9646,9492,51,9646,9492,52
9117,9960,51,9117,9960,52
9167,8900,51,9167,8900,52
9152,8915,51,9152,8915,52
8068,8981,51,8068,8981,52
9117,1278,51,9117,1278,52
9152,9925,51,9152,9925,52
8775,9925,51,8775,9925,52
9152,7635,51,9152,7635,52
6334,9433,51,6334,9433,52
8068,8936,51,8068,8936,52
468,1278,51,468,1278,52
9152,9458,51,9152,9458,52
468,9440,51,468,9440,52
2186,9953,51,2186,9953,52
9518,8927,51,9518,8927,52
9167,8927,51,9167,8927,52
4031,9440,51,4031,9440,52
8068,1278,51,8068,1278,52
6663,8927,51,6663,8927,52
6334,8927,51,6334,8927,52
6663,9292,51,6663,9292,52
2293,9925,51,2293,9925,52
9167,3732,51,9167,3732,52
9152,9960,51,9152,9960,52
9178,1278,51,9178,1278,52
9152,9440,51,9152,9440,52
9099,9440,51,9099,9440,52
9646,1256,51,9646,1256,52
2186,5059,51,2186,5059,52
9099,8927,51,9099,8927,52
9167,1259,51,9167,1259,52
9152,9438,51,9152,9438,52
8890,9953,51,8890,9953,52
9117,7954,51,9117,7954,52
9152,9492,51,9152,9492,52
9152,7954,51,9152,7954,52
9117,8981,51,9117,8981,52
9512,8981,51,9512,8981,52
1892,9433,51,1892,9433,52
9167,8981,51,9167,8981,52
9650,9292,51,9650,9292,52
9167,9953,51,9167,9953,52
9650,8972,51,9650,8972,52
9650,8915,51,9650,8915,52
8804,9433,51,8804,9433,52
9152,5059,51,9152,5059,52
9167,2582,52,9167,2582,53
9117,8972,52,9117,8972,53
468,5059,52,468,5059,53
9150,5059,52,9150,5059,53
468,9433,52,468,9433,53
2186,9433,52,2186,9433,53
2293,8995,52,2293,8995,53
4031,8972,52,4031,8972,53
8804,8972,52,8804,8972,53
9152,9433,52,9152,9433,53
9167,1239,52,9167,1239,53
9167,5059,52,9167,5059,53
9150,1278,52,9150,1278,53
9150,9440,52,9150,9440,53
9099,8915,52,9099,8915,53
9167,8972,52,9167,8972,53
1892,1278,52,1892,1278,53
9099,1278,52,9099,1278,53
6334,9440,52,6334,9440,53
9650,8981,52,9650,8981,53
8804,8936,52,8804,8936,53
9152,8995,52,9152,8995,53
8775,8927,52,8775,8927,53
9152,8972,52,9152,8972,53
9152,1278,52,9152,1278,53
9152,8981,52,9152,8981,53
468,9292,52,468,9292,53
9512,9440,52,9512,9440,53
9152,8900,52,9152,8900,53
8068,9960,52,8068,9960,53
4031,8915,52,4031,8915,53
2186,8936,52,2186,8936,53
468,8981,52,468,8981,53
9152,2359,52,9152,2359,53
9152,2582,52,9152,2582,53
9178,5059,52,9178,5059,53
2186,9960,52,2186,9960,53
9167,9492,52,9167,9492,53
9167,8936,52,9167,8936,53
6663,1278,52,6663,1278,53
9117,5059,52,9117,5059,53
9518,1278,52,9518,1278,53
9650,1278,52,9650,1278,53
8068,8972,52,8068,8972,53
9512,1278,52,9512,1278,53
8775,9953,52,8775,9953,53
8807,9953,52,8807,9953,53
6663,5059,52,6663,5059,53
6663,8981,52,6663,8981,53
9152,9953,52,9152,9953,53
9178,8972,52,9178,8972,53
9646,8927,52,9646,8927,53
9117,8995,52,9117,8995,53
9650,8927,52,9650,8927,53
6334,8915,52,6334,8915,53
9117,9953,52,9117,9953,53
8804,9953,52,8804,9953,53
9152,6766,52,9152,6766,53
9152,1239,52,9152,1239,53
9150,9960,52,9150,9960,53
9150,8981,52,9150,8981,53
8775,1278,52,8775,1278,53
9150,8972,52,9150,8972,53
9117,8936,52,9117,8936,53
9099,8972,52,9099,8972,53
4031,8936,52,4031,8936,53
9167,9440,52,9167,9440,53
9150,120,52,9150,120,53
8804,9960,52,8804,9960,53
9099,8981,52,9099,8981,53
6334,5059,52,6334,5059,53
468,8972,52,468,8972,53
2186,9440,52,2186,9440,53
2186,8972,52,2186,8972,53
2616,8972,52,2616,8972,53
2186,1278,52,2186,1278,53
9099,9953,52,9099,9953,53
6663,8936,52,6663,8936,53
9167,9292,52,9167,9292,53
2186,8981,52,2186,8981,53
9150,8936,52,9150,8936,53
9150,9925,52,9150,9925,53
2186,8915,52,2186,8915,53
6663,8915,52,6663,8915,53
9099,5059,52,9099,5059,53
8804,1278,52,8804,1278,53
4031,8981,52,4031,8981,53
6663,2582,52,6663,2582,53
6663,8972,52,6663,8972,53
2616,1256,52,2616,1256,53
9152,9292,52,9152,9292,53
6663,9440,52,6663,9440,53
4031,9433,52,4031,9433,53
9117,9433,52,9117,9433,53
9512,8915,52,9512,8915,53
6663,9953,52,6663,9953,53
9150,8915,52,9150,8915,53
9167,1278,52,9167,1278,53
9152,8810,52,9152,8810,53
8068,9440,52,8068,9440,53
2186,1259,52,2186,1259,53
2616,1239,52,2616,1239,53
2293,120,52,2293,120,53
9512,8936,52,9512,8936,53
9650,1259,52,9650,1259,53
9152,8973,52,9152,8973,53
9167,8973,52,9167,8973,53
9099,9433,52,9099,9433,53
9117,9438,52,9117,9438,53
468,9492,52,468,9492,53
9152,8927,52,9152,8927,53
8890,1278,52,8890,1278,53
468,9953,52,468,9953,53
468,8915,52,468,8915,53
6663,9960,52,6663,9960,53
9650,9492,52,9650,9492,53
1892,8927,52,1892,8927,53
468,8927,52,468,8927,53
6663,1259,52,6663,1259,53
7699,1256,52,7699,1256,53
9167,9433,52,9167,9433,53
9518,9433,52,9518,9433,53
9150,8900,52,9150,8900,53
6663,9492,52,6663,9492,53
9178,9953,52,9178,9953,53
8804,8981,52,8804,8981,53
9152,1256,52,9152,1256,53
9646,7635,52,9646,7635,53
9512,9433,52,9512,9433,53
9152,8936,52,9152,8936,53
9117,9925,52,9117,9925,53
9150,9438,52,9150,9438,53
9152,120,52,9152,120,53
9650,9433,52,9650,9433,53
4031,9953,52,4031,9953,53
9167,8915,52,9167,8915,53
8807,1278,52,8807,1278,53
9150,9953,52,9150,9953,53
4031,1278,52,4031,1278,53
9518,8915,52,9518,8915,53
6663,9433,52,6663,9433,53
9178,8927,52,9178,8927,53
4031,9960,52,4031,9960,53
9099,8936,52,9099,8936,53
9646,9492,52,9646,9492,53
9117,9960,52,9117,9960,53
9167,8900,52,9167,8900,53
9152,8915,52,9152,8915,53
8068,8981,52,8068,8981,53
9117,1278,52,9117,1278,53
9152,9925,52,9152,9925,53
8775,9925,52,8775,9925,53
9152,7635,52,9152,7635,53
6334,9433,52,6334,9433,53
8068,8936,52,8068,8936,53
9150,8927,52,9150,8927,53
468,1278,52,468,1278,53
9150,8995,52,9150,8995,53
9152,9458,52,9152,9458,53
468,9440,52,468,9440,53
2186,9953,52,2186,9953,53
9518,8927,52,9518,8927,53
9167,8927,52,9167,8927,53
4031,9440,52,4031,9440,53
8068,1278,52,8068,1278,53
6663,8927,52,6663,8927,53
6334,8927,52,6334,8927,53
9152,9960,52,9152,9960,53
6663,9292,52,6663,9292,53
2293,9925,52,2293,9925,53
9167,3732,52,9167,3732,53
9178,1278,52,9178,1278,53
9152,9440,52,9152,9440,53
9099,9440,52,9099,9440,53
9646,1256,52,9646,1256,53
2186,5059,52,2186,5059,53
9099,8927,52,9099,8927,53
9152,9438,52,9152,9438,53
9167,1259,52,9167,1259,53
8890,9953,52,8890,9953,53
9117,7954,52,9117,7954,53
9152,9492,52,9152,9492,53
9152,7954,52,9152,7954,53
9150,9433,52,9150,9433,53
9117,8981,52,9117,8981,53
9512,8981,52,9512,8981,53
1892,9433,52,1892,9433,53
9167,8981,52,9167,8981,53
9650,9292,52,9650,9292,53
9167,9953,52,9167,9953,53
9650,8972,52,9650,8972,53
9650,8915,52,9650,8915,53
8804,9433,52,8804,9433,53
9152,5059,52,9152,5059,53
9167,2582,53,9167,2582,54
9117,8972,53,9117,8972,54
468,5059,53,468,5059,54
9150,5059,53,9150,5059,54
468,9433,53,468,9433,54
2186,9433,53,2186,9433,54
2293,8995,53,2293,8995,54
4031,8972,53,4031,8972,54
4004,8915,53,4004,8915,54
8804,8972,53,8804,8972,54
9152,9433,53,9152,9433,54
9167,1239,53,9167,1239,54
9167,5059,53,9167,5059,54
9099,8915,53,9099,8915,54
9150,1278,53,9150,1278,54
9150,9440,53,9150,9440,54
9167,8972,53,9167,8972,54
1892,1278,53,1892,1278,54
9099,1278,53,9099,1278,54
6334,9440,53,6334,9440,54
9650,8981,53,9650,8981,54
8804,8936,53,8804,8936,54
9152,8995,53,9152,8995,54
8775,8927,53,8775,8927,54
9152,8972,53,9152,8972,54
9152,1278,53,9152,1278,54
9152,8981,53,9152,8981,54
468,9292,53,468,9292,54
9512,9440,53,9512,9440,54
9152,8900,53,9152,8900,54
8068,9960,53,8068,9960,54
4031,8915,53,4031,8915,54
